date,year,month,day,voltage,arus,power,energy,frequency,powerfactor
7/3/2021,2021,3,7,207.1,0.17,35.3,8.6,50,0.98
7/3/2021,2021,3,7,202.6,0.17,34,8.61,50,0.98
7/3/2021,2021,3,7,201,0.17,33.6,8.61,50,0.98
7/3/2021,2021,3,7,203.8,0.17,34.4,8.62,50,0.98
7/3/2021,2021,3,7,199.7,0.17,33.2,8.63,49.9,0.98
7/3/2021,2021,3,7,203.2,0.17,34.3,8.64,50,0.98
7/3/2021,2021,3,7,194.1,0.17,31.5,8.65,50,0.98
7/3/2021,2021,3,7,195,0.17,31.8,8.65,49.8,0.98
7/3/2021,2021,3,7,194.3,0.17,31.6,8.66,49.9,0.98
7/3/2021,2021,3,7,191.5,0.17,30.8,8.67,49.9,0.97
7/3/2021,2021,3,7,191.8,0.17,30.9,8.68,50,0.98
7/3/2021,2021,3,7,199.1,0.17,33.1,8.69,50,0.98
7/3/2021,2021,3,7,196.1,0.17,32.2,8.7,50,0.98
7/3/2021,2021,3,7,199.3,0.17,33.1,8.7,50.1,0.98
7/3/2021,2021,3,7,198.5,0.17,32.9,8.71,49.9,0.98
7/3/2021,2021,3,7,201.8,0.17,33.8,8.72,49.9,0.98
7/3/2021,2021,3,7,198.6,0.17,32.9,8.73,49.8,0.98
7/3/2021,2021,3,7,198,0.17,32.7,8.74,49.9,0.98
7/3/2021,2021,3,7,199.5,0.17,33.1,8.74,50,0.98
7/3/2021,2021,3,7,201,0.17,33.6,8.75,49.9,0.98
7/3/2021,2021,3,7,201,0.17,33.6,8.76,50,0.98
7/3/2021,2021,3,7,203,0.17,34.2,8.77,50,0.98
7/3/2021,2021,3,7,197.7,0.17,32.5,8.78,49.8,0.98
7/3/2021,2021,3,7,198.4,0.17,32.8,8.79,50,0.98
7/3/2021,2021,3,7,202.4,0.17,34,8.79,50,0.98
7/3/2021,2021,3,7,201.7,0.17,33.8,8.8,50,0.98
7/3/2021,2021,3,7,203,0.17,34.2,8.81,50,0.98
8/3/2021,2021,3,8,202.6,0.17,34,8.82,50,0.98
8/3/2021,2021,3,8,204.7,0.15,26.4,8.83,49.9,0.86
8/3/2021,2021,3,8,207.2,0.15,26.9,8.84,50,0.85
8/3/2021,2021,3,8,210.9,0.15,27.7,8.84,50,0.85
8/3/2021,2021,3,8,211.2,0.15,27.8,8.85,50,0.85
8/3/2021,2021,3,8,213.2,0.16,28.4,8.86,50,0.85
8/3/2021,2021,3,8,209.9,0.15,27.5,8.86,50,0.86
8/3/2021,2021,3,8,212.6,0.16,28.1,8.87,50,0.85
8/3/2021,2021,3,8,214.3,0.16,28.6,8.88,50,0.86
8/3/2021,2021,3,8,215.3,0.16,28.8,8.88,50,0.85
8/3/2021,2021,3,8,215.8,0.16,28.9,8.89,50,0.85
8/3/2021,2021,3,8,214.7,0.16,28.6,8.9,50,0.85
8/3/2021,2021,3,8,215,0.16,28.7,8.9,49.9,0.86
8/3/2021,2021,3,8,214.9,0.16,28.7,8.91,50,0.86
8/3/2021,2021,3,8,214.6,0.16,28.6,8.92,49.9,0.85
8/3/2021,2021,3,8,214.5,0.16,28.6,8.93,50,0.85
8/3/2021,2021,3,8,214.3,0.16,28.5,8.93,49.9,0.85
8/3/2021,2021,3,8,214.5,0.16,28.6,8.94,50,0.85
8/3/2021,2021,3,8,212.3,0.16,28.1,8.95,49.9,0.85
8/3/2021,2021,3,8,211.3,0.15,27.9,8.96,49.9,0.86
8/3/2021,2021,3,8,214.5,0.16,28.6,8.96,50,0.85
8/3/2021,2021,3,8,214.5,0.16,28.7,8.97,50.1,0.85
8/3/2021,2021,3,8,209.6,0.15,27.5,8.98,50,0.85
8/3/2021,2021,3,8,214.4,0.16,28.6,8.98,50,0.86
8/3/2021,2021,3,8,210.9,0.15,27.8,8.99,49.9,0.86
8/3/2021,2021,3,8,214.9,0.16,28.8,9,50,0.85
8/3/2021,2021,3,8,211.8,0.16,28,9.01,50,0.85
8/3/2021,2021,3,8,212.3,0.16,28.1,9.01,50,0.85
8/3/2021,2021,3,8,212.5,0.16,28.2,9.02,50.2,0.86
8/3/2021,2021,3,8,210.8,0.15,27.8,9.03,50,0.86
8/3/2021,2021,3,8,210.4,0.15,27.7,9.03,50,0.85
8/3/2021,2021,3,8,209.3,0.15,27.4,9.04,50,0.86
8/3/2021,2021,3,8,211,0.15,27.8,9.05,50,0.86
8/3/2021,2021,3,8,209.6,0.15,27.5,9.05,50,0.86
8/3/2021,2021,3,8,206.4,0.15,26.7,9.06,49.8,0.86
8/3/2021,2021,3,8,209.3,0.15,27.4,9.07,49.9,0.86
8/3/2021,2021,3,8,206.5,0.15,26.8,9.07,49.9,0.86
8/3/2021,2021,3,8,204.5,0.15,26.3,9.08,49.9,0.86
8/3/2021,2021,3,8,202.4,0.15,25.8,9.09,49.8,0.86
8/3/2021,2021,3,8,202.3,0.15,25.8,9.09,49.8,0.86
8/3/2021,2021,3,8,208.7,0.15,27.2,9.1,49.9,0.86
8/3/2021,2021,3,8,205.3,0.15,26.5,9.11,50,0.86
8/3/2021,2021,3,8,206.2,0.15,26.7,9.11,50,0.86
8/3/2021,2021,3,8,206,0.15,26.6,9.12,50,0.86
8/3/2021,2021,3,8,203.6,0.15,26,9.13,50,0.86
8/3/2021,2021,3,8,201.7,0.15,25.6,9.13,50,0.86
8/3/2021,2021,3,8,204.8,0.15,26.3,9.14,49.9,0.86
8/3/2021,2021,3,8,201.4,0.15,25.5,9.15,50,0.86
8/3/2021,2021,3,8,204,0.15,26.1,9.15,49.9,0.86
8/3/2021,2021,3,8,199,0.15,24.9,9.16,49.9,0.86
8/3/2021,2021,3,8,198,0.15,24.6,9.16,49.9,0.86
8/3/2021,2021,3,8,200.8,0.15,25.3,9.17,49.9,0.86
8/3/2021,2021,3,8,200.7,0.15,25.3,9.18,49.9,0.86
8/3/2021,2021,3,8,192.2,0.16,30.9,9.19,49.9,0.98
8/3/2021,2021,3,8,187.3,0.16,29.5,9.19,50,0.98
8/3/2021,2021,3,8,193.8,0.17,31.5,9.2,50,0.98
8/3/2021,2021,3,8,192.6,0.17,31.1,9.21,49.9,0.98
8/3/2021,2021,3,8,189.4,0.16,30.2,9.22,50,0.98
8/3/2021,2021,3,8,191.7,0.17,30.9,9.22,50.2,0.98
8/3/2021,2021,3,8,190.5,0.16,30.4,9.23,49.9,0.97
8/3/2021,2021,3,8,194.2,0.17,31.6,9.24,50,0.98
8/3/2021,2021,3,8,192.5,0.17,31,9.25,50,0.98
8/3/2021,2021,3,8,195.8,0.17,31.9,9.26,49.9,0.98
8/3/2021,2021,3,8,194.7,0.17,31.6,9.26,49.9,0.98
8/3/2021,2021,3,8,198,0.17,32.6,9.27,50,0.98
8/3/2021,2021,3,8,197.4,0.17,32.5,9.28,50,0.98
8/3/2021,2021,3,8,196.6,0.17,32.2,9.29,50,0.98
8/3/2021,2021,3,8,198.8,0.17,32.9,9.29,50,0.98
8/3/2021,2021,3,8,203.1,0.17,34.1,9.3,50,0.98
8/3/2021,2021,3,8,203.5,0.17,34.2,9.31,49.9,0.98
8/3/2021,2021,3,8,202.1,0.17,33.8,9.32,49.9,0.98
8/3/2021,2021,3,8,202.2,0.17,33.8,9.33,50,0.98
8/3/2021,2021,3,8,196.1,0.17,32,9.34,49.8,0.98
8/3/2021,2021,3,8,191.7,0.16,30.8,9.35,49.9,0.98
8/3/2021,2021,3,8,187.8,0.16,29.7,9.35,50,0.98
8/3/2021,2021,3,8,187.9,0.16,29.8,9.36,50,0.98
8/3/2021,2021,3,8,185.8,0.16,29.2,9.37,49.9,0.98
8/3/2021,2021,3,8,187.6,0.16,29.7,9.38,50,0.98
8/3/2021,2021,3,8,189.4,0.16,30.2,9.38,50,0.98
8/3/2021,2021,3,8,192.7,0.17,31.1,9.39,50,0.98
8/3/2021,2021,3,8,186,0.16,29.2,9.4,49.9,0.98
8/3/2021,2021,3,8,189.2,0.16,30.1,9.4,49.9,0.98
8/3/2021,2021,3,8,186.5,0.16,29.3,9.41,49.9,0.98
8/3/2021,2021,3,8,192.1,0.17,30.9,9.42,49.9,0.97
8/3/2021,2021,3,8,189.8,0.16,30.3,9.43,50,0.97
8/3/2021,2021,3,8,185.9,0.16,29.1,9.44,49.9,0.98
8/3/2021,2021,3,8,185.3,0.16,29,9.44,49.8,0.98
8/3/2021,2021,3,8,188,0.16,29.8,9.45,49.9,0.98
8/3/2021,2021,3,8,185.9,0.16,29.2,9.46,50,0.98
8/3/2021,2021,3,8,191.5,0.16,30.7,9.47,49.9,0.98
8/3/2021,2021,3,8,181,0.16,27.8,9.47,49.9,0.98
8/3/2021,2021,3,8,188.8,0.16,30,9.48,49.9,0.98
8/3/2021,2021,3,8,186.5,0.16,29.4,9.49,50,0.98
8/3/2021,2021,3,8,192.7,0.17,31.1,9.49,50,0.98
8/3/2021,2021,3,8,191.3,0.16,30.7,9.5,49.9,0.98
8/3/2021,2021,3,8,196.5,0.17,32.2,9.51,50.1,0.98
9/3/2021,2021,3,9,191.4,0.16,30.7,9.52,50,0.98
9/3/2021,2021,3,9,192.8,0.17,31.1,9.53,49.9,0.98
9/3/2021,2021,3,9,192.5,0.17,31,9.53,49.9,0.98
9/3/2021,2021,3,9,195.3,0.17,31.9,9.54,50,0.98
9/3/2021,2021,3,9,193.9,0.17,31.4,9.55,49.9,0.98
9/3/2021,2021,3,9,195.6,0.17,31.9,9.56,50,0.98
9/3/2021,2021,3,9,197,0.17,32.3,9.57,49.9,0.98
9/3/2021,2021,3,9,193.8,0.17,31.4,9.57,49.9,0.98
9/3/2021,2021,3,9,194.4,0.17,31.6,9.58,50,0.98
9/3/2021,2021,3,9,202.6,0.17,34,9.73,50,0.98
9/3/2021,2021,3,9,206.8,0.17,35.2,9.74,49.9,0.98
9/3/2021,2021,3,9,204.7,0.17,34.6,9.75,49.9,0.98
9/3/2021,2021,3,9,200.1,0.17,33.2,9.75,49.8,0.98
9/3/2021,2021,3,9,198.5,0.17,32.7,9.76,49.8,0.98
9/3/2021,2021,3,9,198.2,0.17,32.6,9.77,49.8,0.98
9/3/2021,2021,3,9,197.1,0.17,32.4,9.78,50,0.98
9/3/2021,2021,3,9,198.8,0.17,32.9,9.79,50,0.98
9/3/2021,2021,3,9,201.7,0.17,33.7,9.79,49.9,0.98
9/3/2021,2021,3,9,204.6,0.17,34.5,9.8,49.8,0.98
9/3/2021,2021,3,9,204.9,0.17,34.7,9.81,49.9,0.98
9/3/2021,2021,3,9,202.6,0.17,33.9,9.82,49.8,0.98
9/3/2021,2021,3,9,205,0.17,34.8,9.83,50.2,0.98
9/3/2021,2021,3,9,199.8,0.17,33.1,9.84,50,0.98
9/3/2021,2021,3,9,204.7,0.17,34.6,9.85,50,0.98
9/3/2021,2021,3,9,202.2,0.17,33.8,9.86,49.9,0.98
9/3/2021,2021,3,9,205.2,0.17,34.7,9.86,50,0.98
9/3/2021,2021,3,9,203.3,0.17,34.2,9.87,50,0.98
9/3/2021,2021,3,9,203.7,0.17,34.3,9.88,50,0.98
9/3/2021,2021,3,9,201.8,0.17,33.7,9.89,49.9,0.98
9/3/2021,2021,3,9,204,0.17,34.4,9.9,49.9,0.98
9/3/2021,2021,3,9,198.2,0.17,32.6,9.91,50,0.98
9/3/2021,2021,3,9,200.7,0.17,33.3,9.91,49.9,0.98
9/3/2021,2021,3,9,199.9,0.17,33.1,9.92,49.8,0.98
9/3/2021,2021,3,9,198.7,0.17,32.8,9.93,50,0.98
9/3/2021,2021,3,9,201.2,0.17,33.5,9.94,50,0.98
9/3/2021,2021,3,9,199.6,0.17,33,9.95,50,0.98
9/3/2021,2021,3,9,196.5,0.17,32.1,9.96,49.9,0.98
9/3/2021,2021,3,9,197.4,0.17,32.3,9.96,49.8,0.98
9/3/2021,2021,3,9,197,0.16,30.3,9.97,50,0.97
9/3/2021,2021,3,9,197,0.16,30.3,9.98,50,0.97
9/3/2021,2021,3,9,195.3,0.16,29.8,9.99,50,0.97
9/3/2021,2021,3,9,199.1,0.16,30.9,9.99,50,0.97
9/3/2021,2021,3,9,196.1,0.16,30,10,50,0.97
9/3/2021,2021,3,9,199,0.16,30.9,10.01,50.1,0.97
9/3/2021,2021,3,9,198.2,0.16,30.6,10.02,50,0.97
9/3/2021,2021,3,9,200.1,0.16,31.1,10.03,49.9,0.97
9/3/2021,2021,3,9,198.4,0.16,30.6,10.03,50,0.96
9/3/2021,2021,3,9,201.2,0.16,31.4,10.04,49.8,0.97
9/3/2021,2021,3,9,201.7,0.16,31.6,10.05,49.9,0.97
9/3/2021,2021,3,9,200.4,0.16,31.2,10.06,49.9,0.97
9/3/2021,2021,3,9,202.5,0.16,31.9,10.06,50,0.97
9/3/2021,2021,3,9,203.8,0.16,32.2,10.07,50,0.97
9/3/2021,2021,3,9,202.4,0.16,31.8,10.08,50,0.97
9/3/2021,2021,3,9,204.1,0.16,32.3,10.09,49.8,0.97
9/3/2021,2021,3,9,202.1,0.16,31.7,10.1,50,0.97
9/3/2021,2021,3,9,203.5,0.16,32.1,10.1,50,0.97
9/3/2021,2021,3,9,196.1,0.16,30.1,10.11,50,0.97
9/3/2021,2021,3,9,189.9,0.16,28.5,10.12,50.1,0.97
9/3/2021,2021,3,9,187.8,0.15,28,10.13,50.3,0.97
9/3/2021,2021,3,9,184.5,0.15,27.1,10.13,50,0.97
9/3/2021,2021,3,9,186.3,0.15,27.5,10.14,50,0.96
9/3/2021,2021,3,9,188.5,0.15,28.1,10.15,50,0.97
9/3/2021,2021,3,9,191.7,0.16,28.9,10.15,49.9,0.97
9/3/2021,2021,3,9,195.8,0.16,30.1,10.16,50,0.97
9/3/2021,2021,3,9,193,0.16,29.3,10.17,49.9,0.97
9/3/2021,2021,3,9,194.3,0.16,29.6,10.18,50,0.96
9/3/2021,2021,3,9,195.9,0.16,30.1,10.18,50,0.97
9/3/2021,2021,3,9,200.8,0.16,31.3,10.19,50,0.97
9/3/2021,2021,3,9,202,0.16,31.7,10.2,50,0.97
9/3/2021,2021,3,9,199.8,0.16,31.1,10.21,49.9,0.97
9/3/2021,2021,3,9,196.5,0.16,30.2,10.21,49.9,0.97
9/3/2021,2021,3,9,196,0.16,30.1,10.22,50,0.97
9/3/2021,2021,3,9,192.3,0.16,29.2,10.23,50.1,0.97
9/3/2021,2021,3,9,190.1,0.16,28.5,10.24,49.8,0.97
9/3/2021,2021,3,9,188.1,0.15,28,10.24,49.9,0.97
9/3/2021,2021,3,9,193.3,0.16,29.3,10.25,50,0.97
9/3/2021,2021,3,9,193,0.16,29.3,10.26,49.9,0.97
9/3/2021,2021,3,9,192,0.16,29,10.27,50,0.97
9/3/2021,2021,3,9,188.7,0.16,28.2,10.27,50,0.96
9/3/2021,2021,3,9,190.7,0.16,28.7,10.28,50,0.96
10/3/2021,2021,3,10,190.7,0.16,28.7,10.29,49.9,0.97
10/3/2021,2021,3,10,194.7,0.16,29.7,10.29,49.9,0.97
10/3/2021,2021,3,10,192,0.03,0.8,10.3,49.8,0.14
10/3/2021,2021,3,10,195,0.03,0.8,10.3,50,0.14
10/3/2021,2021,3,10,193.3,0.03,0.8,10.3,49.9,0.14
10/3/2021,2021,3,10,194,0.03,0.8,10.3,49.8,0.14
10/3/2021,2021,3,10,194,0.03,0.8,10.3,50.2,0.14
10/3/2021,2021,3,10,198.3,0.03,0.7,10.3,49.9,0.12
10/3/2021,2021,3,10,196.1,0.03,0.8,10.3,50,0.14
10/3/2021,2021,3,10,196.8,0.03,0.8,10.3,49.9,0.14
10/3/2021,2021,3,10,199,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,200.1,0.03,0.8,10.3,49.8,0.13
10/3/2021,2021,3,10,199,0.03,0.8,10.3,49.8,0.13
10/3/2021,2021,3,10,200.2,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,200.1,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,201.6,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,201.4,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,202,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,202,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,204.1,0.03,0.9,10.3,49.9,0.14
10/3/2021,2021,3,10,203.5,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,205.2,0.03,0.9,10.3,49.9,0.14
10/3/2021,2021,3,10,203.6,0.03,0.8,10.3,49.8,0.13
10/3/2021,2021,3,10,202.2,0.03,0.8,10.3,50.3,0.13
10/3/2021,2021,3,10,203.6,0.03,0.8,10.3,49.8,0.13
10/3/2021,2021,3,10,203.3,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,203.3,0.03,0.9,10.3,49.9,0.14
10/3/2021,2021,3,10,202.6,0.03,0.8,10.3,50,0.13
10/3/2021,2021,3,10,203.6,0.03,0.9,10.3,50,0.14
10/3/2021,2021,3,10,203.2,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,199.9,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,202,0.03,0.8,10.3,49.9,0.13
10/3/2021,2021,3,10,203.4,0.15,26.8,10.32,49.8,0.87
10/3/2021,2021,3,10,204.2,0.15,26.9,10.32,50,0.87
10/3/2021,2021,3,10,207,0.15,27.5,10.33,50,0.87
10/3/2021,2021,3,10,204.6,0.15,27,10.34,49.9,0.87
10/3/2021,2021,3,10,203.8,0.15,26.8,10.35,50,0.87
10/3/2021,2021,3,10,206.6,0.15,27.5,10.35,50,0.87
10/3/2021,2021,3,10,205.5,0.15,27.2,10.36,50.1,0.87
10/3/2021,2021,3,10,201.3,0.15,26.2,10.37,49.9,0.87
10/3/2021,2021,3,10,205.2,0.15,27.1,10.37,50,0.87
10/3/2021,2021,3,10,197.6,0.15,25.4,10.38,49.9,0.87
10/3/2021,2021,3,10,202.5,0.15,26.5,10.39,50,0.87
10/3/2021,2021,3,10,199.6,0.15,25.8,10.39,49.9,0.87
10/3/2021,2021,3,10,201.5,0.15,26.2,10.4,49.9,0.87
10/3/2021,2021,3,10,201.4,0.15,26.2,10.41,49.9,0.87
10/3/2021,2021,3,10,200.2,0.15,26.1,10.41,50.3,0.87
10/3/2021,2021,3,10,199.3,0.15,25.8,10.42,50,0.87
10/3/2021,2021,3,10,202.7,0.15,26.5,10.43,49.9,0.87
10/3/2021,2021,3,10,199.9,0.15,25.9,10.43,49.9,0.87
10/3/2021,2021,3,10,194.6,0.15,24.8,10.44,50.1,0.87
10/3/2021,2021,3,10,196.6,0.15,25.1,10.45,49.9,0.87
10/3/2021,2021,3,10,197.6,0.15,25.4,10.45,50,0.87
10/3/2021,2021,3,10,197.5,0.15,25.4,10.46,50,0.87
10/3/2021,2021,3,10,197.6,0.15,25.4,10.46,49.9,0.87
10/3/2021,2021,3,10,198,0.15,25.4,10.47,50,0.87
10/3/2021,2021,3,10,197.8,0.15,25.4,10.48,50,0.87
10/3/2021,2021,3,10,198.6,0.15,25.6,10.48,50,0.87
10/3/2021,2021,3,10,198.4,0.15,25.5,10.49,50,0.87
10/3/2021,2021,3,10,198.3,0.15,25.6,10.5,50,0.87
10/3/2021,2021,3,10,202.1,0.15,26.4,10.5,50,0.87
10/3/2021,2021,3,10,199.8,0.15,25.8,10.51,49.9,0.87
10/3/2021,2021,3,10,204.1,0.15,26.8,10.52,50,0.87
10/3/2021,2021,3,10,206.5,0.15,27.4,10.52,50,0.87
10/3/2021,2021,3,10,207.5,0.15,27.5,10.53,50,0.87
10/3/2021,2021,3,10,206.4,0.15,27.3,10.54,49.8,0.87
10/3/2021,2021,3,10,206.5,0.15,27.4,10.54,50,0.87
10/3/2021,2021,3,10,207.4,0.15,27.6,10.55,50,0.87
10/3/2021,2021,3,10,203.8,0.15,26.8,10.56,50,0.87
10/3/2021,2021,3,10,201.9,0.15,26.4,10.56,49.9,0.87
10/3/2021,2021,3,10,200,0.15,26,10.57,50,0.87
10/3/2021,2021,3,10,198.3,0.15,25.7,10.58,50,0.87
10/3/2021,2021,3,10,196.6,0.15,25.3,10.58,50,0.87
10/3/2021,2021,3,10,195.5,0.15,25,10.59,50,0.86
10/3/2021,2021,3,10,198.4,0.15,25.7,10.6,50,0.87
10/3/2021,2021,3,10,195.7,0.15,25.1,10.6,49.9,0.87
10/3/2021,2021,3,10,192,0.15,24.2,10.61,49.9,0.87
10/3/2021,2021,3,10,190.9,0.17,30.7,10.61,50,0.97
10/3/2021,2021,3,10,187.5,0.16,29.7,10.62,50,0.98
10/3/2021,2021,3,10,185.6,0.16,29.2,10.63,49.8,0.98
10/3/2021,2021,3,10,192.3,0.17,31.1,10.64,50,0.97
10/3/2021,2021,3,10,194.4,0.17,31.7,10.64,49.9,0.98
10/3/2021,2021,3,10,194.7,0.17,31.8,10.65,50,0.98
11/3/2021,2021,3,11,187.2,0.16,29.6,10.75,50,0.98
11/3/2021,2021,3,11,194.8,0.17,31.8,10.75,50,0.98
11/3/2021,2021,3,11,200.1,0.17,33.3,10.98,50,0.98
11/3/2021,2021,3,11,203.7,0.17,34.4,10.99,50,0.98
11/3/2021,2021,3,11,203.7,0.17,34.4,11,49.8,0.98
11/3/2021,2021,3,11,198.7,0.17,33,11.01,50.4,0.98
11/3/2021,2021,3,11,197.8,0.17,32.5,11.01,50,0.98
11/3/2021,2021,3,11,194.8,0.17,31.7,11.02,50,0.97
11/3/2021,2021,3,11,195.4,0.17,31.9,11.03,49.8,0.98
11/3/2021,2021,3,11,190.4,0.16,30.5,11.04,50,0.98
11/3/2021,2021,3,11,195.9,0.17,32.1,11.04,50.2,0.98
11/3/2021,2021,3,11,191,0.17,30.8,11.05,50.2,0.98
11/3/2021,2021,3,11,190,0.16,30.4,11.06,49.8,0.98
11/3/2021,2021,3,11,188.6,0.16,30,11.07,50,0.98
11/3/2021,2021,3,11,186.2,0.16,29.3,11.07,50,0.98
11/3/2021,2021,3,11,185.3,0.16,29,11.08,49.9,0.98
11/3/2021,2021,3,11,191.3,0.16,30.7,11.09,49.9,0.98
11/3/2021,2021,3,11,186.5,0.16,29.3,11.1,49.8,0.98
11/3/2021,2021,3,11,187.6,0.16,29.7,11.11,50,0.98
11/3/2021,2021,3,11,185.1,0.16,29,11.11,49.9,0.98
11/3/2021,2021,3,11,186.8,0.16,29.5,11.12,49.9,0.97
11/3/2021,2021,3,11,189.3,0.16,30.2,11.13,49.9,0.98
11/3/2021,2021,3,11,188,0.16,29.8,11.13,49.8,0.98
11/3/2021,2021,3,11,187.2,0.16,29.6,11.14,50,0.98
11/3/2021,2021,3,11,185.2,0.16,29.1,11.15,49.8,0.98
11/3/2021,2021,3,11,188.9,0.16,30.1,11.16,49.9,0.98
11/3/2021,2021,3,11,189.7,0.16,30.3,11.16,49.9,0.98
11/3/2021,2021,3,11,190.5,0.16,30.6,11.17,50,0.98
11/3/2021,2021,3,11,192.8,0.17,31.2,11.18,50,0.98
11/3/2021,2021,3,11,196.1,0.17,32.1,11.19,49.9,0.97
11/3/2021,2021,3,11,191.3,0.17,30.8,11.2,50,0.98
11/3/2021,2021,3,11,191.7,0.16,30.8,11.2,49.9,0.98
11/3/2021,2021,3,11,194,0.17,31.5,11.21,50,0.98
11/3/2021,2021,3,11,195.3,0.17,31.8,11.22,49.8,0.98
11/3/2021,2021,3,11,197.6,0.17,32.5,11.23,49.9,0.98
11/3/2021,2021,3,11,198.5,0.17,32.8,11.23,50,0.98
11/3/2021,2021,3,11,194.7,0.17,31.8,11.24,49.9,0.98
11/3/2021,2021,3,11,190.4,0.16,30.5,11.25,50,0.98
11/3/2021,2021,3,11,188,0.16,29.8,11.26,50,0.98
11/3/2021,2021,3,11,187.2,0.16,29.7,11.27,50,0.98
11/3/2021,2021,3,11,186.8,0.16,29.5,11.27,49.8,0.97
13/03/2021,2021,3,13,226.8,0.12,27.3,11.29,50,0.99
13/03/2021,2021,3,13,217.4,0.12,25.6,11.29,50,0.99
13/03/2021,2021,3,13,228.9,0.12,27.7,11.3,50,0.99
13/03/2021,2021,3,13,225.8,0.12,27,11.3,50,0.99
13/03/2021,2021,3,13,222.4,0.12,26.4,11.31,50,0.99
13/03/2021,2021,3,13,227.7,0.12,27.5,11.32,50,0.99
13/03/2021,2021,3,13,219.5,0.12,25.9,11.32,50,0.99
14/03/2021,2021,3,14,220.7,0.12,26,12,50,0.99
14/03/2021,2021,3,14,219.9,0.12,26,12,50,0.99
14/03/2021,2021,3,14,223.9,0.12,26.6,12.01,50,0.99
14/03/2021,2021,3,14,217.3,0.12,25.4,12.02,50,0.99
14/03/2021,2021,3,14,220.7,0.12,26.1,12.02,50,0.99
14/03/2021,2021,3,14,215.6,0.12,25.1,12.03,49.9,1
14/03/2021,2021,3,14,214.7,0.12,25,12.04,50.1,1
14/03/2021,2021,3,14,216.5,0.12,25.3,12.04,50.1,0.99
14/03/2021,2021,3,14,221.3,0.12,26.2,12.05,49.9,0.99
14/03/2021,2021,3,14,218.1,0.12,25.7,12.05,50,0.99
14/03/2021,2021,3,14,222.2,0.12,26.4,12.06,50,0.99
14/03/2021,2021,3,14,216.8,0.12,25.4,12.07,50,0.99
14/03/2021,2021,3,14,225.9,0.12,27.1,12.07,50,0.99
14/03/2021,2021,3,14,225.7,0.12,27.1,12.08,50,0.99
14/03/2021,2021,3,14,219,0.12,25.9,12.09,50,0.99
14/03/2021,2021,3,14,224.6,0.12,26.9,12.09,50,0.99
14/03/2021,2021,3,14,221.1,0.12,26.2,12.1,49.9,0.99
14/03/2021,2021,3,14,219,0.12,25.8,12.11,50,0.99
14/03/2021,2021,3,14,221.5,0.12,26.2,12.11,50,0.99
14/03/2021,2021,3,14,221.7,0.12,26.3,12.12,50,0.99
14/03/2021,2021,3,14,227.8,0.12,27.5,12.13,50,0.99
14/03/2021,2021,3,14,225.3,0.12,27,12.13,50,0.99
14/03/2021,2021,3,14,230,0.12,28.1,12.14,50,0.99
14/03/2021,2021,3,14,229.3,0.12,27.8,12.15,50,0.99
14/03/2021,2021,3,14,228.3,0.12,27.8,12.16,49.9,0.99
14/03/2021,2021,3,14,232,0.12,28.3,12.16,49.9,0.99
14/03/2021,2021,3,14,230.5,0.12,28.1,12.17,49.9,0.99
14/03/2021,2021,3,14,231.9,0.12,28.3,12.18,50,0.98
14/03/2021,2021,3,14,234,0.13,28.8,12.18,50,0.98
14/03/2021,2021,3,14,232.9,0.12,28.5,12.19,50,0.99
14/03/2021,2021,3,14,237.3,0.13,29.4,12.2,49.9,0.99
14/03/2021,2021,3,14,231.2,0.12,28.2,12.21,50,0.99
14/03/2021,2021,3,14,227.6,0.12,27.4,12.21,49.9,0.99
14/03/2021,2021,3,14,229.5,0.12,27.8,12.22,50,0.98
15/03/2021,2021,3,15,230.8,0.12,28.1,12.23,50,0.99
15/03/2021,2021,3,15,235,0.13,29,12.23,50,0.99
15/03/2021,2021,3,15,231.3,0.12,28.2,12.24,50,0.99
15/03/2021,2021,3,15,233.2,0.12,28.6,12.25,50,0.99
15/03/2021,2021,3,15,234.1,0.12,28.7,12.26,50,0.99
15/03/2021,2021,3,15,236.7,0.13,29.3,12.26,49.9,0.99
15/03/2021,2021,3,15,232.4,0.12,28.4,12.27,50,0.99
15/03/2021,2021,3,15,232.6,0.12,28.4,12.28,50,0.98
15/03/2021,2021,3,15,230.7,0.12,28,12.28,50,0.99
15/03/2021,2021,3,15,238,0.13,29.5,12.29,50,0.99
15/03/2021,2021,3,15,234.6,0.12,28.8,12.3,50,0.99
15/03/2021,2021,3,15,235,0.12,28.9,12.31,50,0.99
15/03/2021,2021,3,15,235.1,0.12,28.9,12.31,49.9,0.99
15/03/2021,2021,3,15,233,0.12,28.5,12.32,50,0.99
15/03/2021,2021,3,15,232,0.12,28.4,12.33,50,0.99
